ID	DEFA4	CD163	PER1	RGS1	HIF1A	SEPP1	C11orf74	CIT	CFD	DDIT4	IFI27	IL1R2	IL8	MAFF	OCLN	B4GALT4	BPI	CD24	CEP55	CTSG	G0S2	MPO	MT1G	NDUFV2	PAM	PSMA6	TRIB1	CKS2	MKI67	POLD3	PLK1Ê	LY86	TST	OR52R1	KCNJ2	AIM2	APH1A	CCR2	EIF5A	GSTM1	HIST1H3H	NT5E	RAB40B	VNN3	ABCB4	CTSS	IKZF2	TGFBI	CST3	CBFA2T3	RCBTB2	CX3CR1	CD5	MTMR11	CLEC10A	EMR3	DHRS7B	CEACAM8
GSM1562043	9.355840717	9.05473086	none	3.695570736	10.31322709	none	none	6.14687243	10.86136086	8.622442311	4.012387764	10.85259127	none	7.208471264	4.289013003	5.521907324	8.215107662	none	3.728240198	7.105310093	6.524260708	6.300943335	9.274145711	none	8.655903675	none	9.21418353	none	5.322363271	8.092963609	5.630633986	9.59516392	9.277428631	none	11.11225987	7.356797755	8.167768654	8.991973526	8.876896012	9.140070628	none	4.41466782	4.556124022	10.18240884	4.436152224	9.401502886	5.354801669	10.32543113	12.21525345	8.307579195	8.841667483	11.13498232	7.851385515	7.68070871	6.583683501	none	8.363096263	8.234792573
GSM1562044	9.336527441	8.79678636	none	3.730387721	10.79357274	none	none	6.032652668	10.85755108	10.76424712	6.096104849	9.298241337	none	6.732739665	4.196384772	5.991315884	7.94759599	none	3.851656346	6.606423542	5.756766812	5.816559638	9.23307853	none	8.241548777	none	9.237643735	none	4.902293018	7.49983488	5.408895475	9.950251428	8.454496976	none	10.6545465	8.39505623	7.916745821	9.653447876	8.684433949	8.972065126	none	4.516303248	5.19124479	9.03793972	6.96185304	8.735133885	5.08042459	10.53392121	12.68363253	8.619549486	8.962062422	12.04395872	7.683349596	7.364031184	6.992423418	none	7.711101916	7.451180432
GSM1562045	11.49396753	10.5644532	none	3.781592183	10.19784121	none	none	5.911428219	11.93122671	7.821144632	11.42263672	11.58386569	none	7.582104315	4.056499423	5.563591018	10.32189882	none	3.714700994	7.974960522	5.996789994	7.877037395	10.67761984	none	8.434812904	none	8.697246191	none	5.56103691	7.663273449	6.493258056	9.776068962	8.444220452	none	10.82265582	8.398198261	7.575621993	9.77136071	9.200456341	8.069198405	none	4.240943654	4.062716262	9.473313889	4.196406225	8.87604332	4.950684739	10.08375549	11.97006926	6.350602128	8.855007484	11.3818847	7.613296497	7.947233603	6.535626311	none	8.161179444	10.32247898
GSM1562046	8.380249155	7.86953749	none	3.607699956	9.960744763	none	none	6.280950267	10.05926265	7.43349442	9.378375772	9.528320322	none	7.792990079	4.130536458	5.545507052	7.845234234	none	3.830711262	6.293448792	7.634880492	6.081117876	9.918576061	none	7.238814636	none	8.407741888	none	5.637385937	7.10026359	6.375866968	9.04843496	8.192932372	none	10.82355053	8.450804674	7.461369886	9.201693359	9.59594662	8.88157648	none	4.045201221	4.251738801	8.330559662	4.65659188	8.18262432	4.980575773	9.912783486	12.27742599	7.188134547	8.23510421	12.19643407	7.755227662	7.977687098	7.019114864	none	8.072673473	6.630685579
GSM1562047	8.759277953	7.56858883	none	3.784122236	10.67397938	none	none	5.809303185	10.37382067	8.587263778	9.796419975	10.37087037	none	7.177920757	4.340030662	5.793933238	7.861469821	none	3.686774032	6.369453313	7.014737583	6.439740113	9.283108753	none	8.273357356	none	8.64231052	none	5.153827082	7.039746229	5.646668565	9.556763973	8.35458537	none	10.38968429	8.008046069	7.942288558	9.877632894	9.427748429	8.391046278	none	5.477750488	4.786344914	9.013603722	4.80906139	9.114195299	4.877143777	10.39700253	11.78818007	7.913484432	9.7325204	11.79903491	8.069499914	7.220047477	6.577483487	none	7.425398997	6.115138287
GSM1562048	11.28005003	10.983609	none	3.618355137	11.18596276	none	none	5.813276973	11.49544382	9.775822548	10.79792657	12.39649179	none	7.188192066	4.498297363	5.995426653	8.827367173	none	3.815883731	8.754413462	6.375333028	8.089568795	9.181302912	none	7.968859561	none	9.263019949	none	5.143828504	7.174431266	5.670587544	9.760098117	8.658839648	none	11.06711722	8.00252352	7.954698526	10.35897358	9.348739034	8.200512158	none	4.418586723	4.592966195	9.47995467	4.808491341	8.946249081	4.914791177	9.998369955	12.15473895	6.784684651	9.132720941	11.07717613	7.699574494	8.286149634	6.974662148	none	7.951853235	9.573637362
GSM1562049	12.74280142	10.4493957	none	4.077388366	10.91916859	none	none	6.116783896	10.11547703	9.155006125	9.556574072	11.1758663	none	6.907783246	4.09236839	6.030710861	10.10784667	none	4.43392083	10.73055855	7.62780108	9.911889363	9.24543858	none	8.289453781	none	8.948090632	none	5.716565839	7.457151502	5.812791835	9.708095352	8.132127839	none	11.11733889	8.826486506	7.952789818	10.76811649	9.513927583	7.702400655	none	4.297501328	4.93373276	8.928985201	4.660008919	8.408354974	5.403765289	10.31476688	12.27819824	6.865331413	8.858310746	11.1251496	7.591410749	8.395847936	6.755081257	none	8.254884913	11.24255433
GSM1562050	13.50860024	10.986988	none	3.933460867	12.18305637	none	none	6.276358527	9.29166648	9.94762337	4.424717731	13.33538745	none	7.305943596	4.069764888	6.493753682	12.38894384	none	4.367971634	11.80784674	9.664675281	11.09178786	8.847615452	none	8.308138057	none	11.44926887	none	6.400704567	7.339886918	5.830837866	8.426855551	8.609980908	none	10.26788157	7.26869553	7.81240186	10.18677633	8.402197353	7.905106986	none	3.730243606	4.061593922	10.01841146	4.100906916	8.676746812	4.959599979	9.245839901	11.60260996	5.951129616	7.331223359	9.178533115	7.573073155	7.576069459	6.409698085	none	7.804133521	12.87395514
GSM1562051	6.533628714	9.33491684	none	3.679379452	11.43533815	none	none	6.058799019	10.54153879	8.886334676	10.0164482	13.18009706	none	7.423268145	4.18846914	6.467526361	10.97171729	none	3.544605671	5.853262654	8.563377557	6.096758193	9.118860692	none	9.393204505	none	10.96259303	none	5.578736743	7.401367203	5.916669735	6.987265218	8.533971858	none	10.71006014	8.484087467	7.831243565	8.506638207	9.323477178	7.846845869	none	3.976192646	4.311428124	8.742503207	4.27855123	7.279141927	5.076882488	7.925545256	11.04599885	6.057246801	8.510272528	10.35488417	7.501067443	5.548410275	5.672496533	none	8.030827314	9.558753992
GSM1562052	11.05760187	8.59709105	none	3.799484654	9.173657413	none	none	6.15336941	10.64157646	7.40391066	11.45330631	9.203994716	none	7.54269984	4.266321478	5.483994412	9.767781982	none	4.060609775	8.307836326	6.403706624	7.478306363	9.859665463	none	7.81514416	none	7.956835965	none	5.669714581	7.032591207	6.230603326	10.02297036	8.544857177	none	10.13167728	7.202111139	7.854821776	9.472276269	9.444018799	8.004968688	none	4.323123476	4.253172123	8.490763636	4.602272607	8.223469935	5.273830345	10.36568534	12.270536	7.541052575	7.815120591	11.49487058	7.849038965	7.784791508	7.247521524	none	7.757687531	9.226100515
GSM1562053	9.735151218	10.2900689	none	3.696512864	10.85590667	none	none	5.908351884	12.35107134	9.217268136	11.885495	12.31930535	none	7.733249637	4.378689115	6.809427199	9.033903789	none	3.69439713	7.144636243	6.565849048	6.52043962	9.919811238	none	8.319652305	none	9.577635979	none	5.34149153	7.045078132	6.035930684	7.627620107	9.284700335	none	11.68323188	8.781626892	7.820246264	8.067781921	9.470076229	9.109186633	none	4.489729911	4.344389325	10.06490047	4.214961011	8.972807192	5.004446726	8.787213405	11.3348644	6.095079656	8.99164451	8.890144708	7.388918923	6.136909114	6.018387186	none	7.765769427	8.30224347
GSM1562054	8.016181984	8.68697248	none	3.670204757	10.93675139	none	none	5.603708408	11.66520617	7.905159888	7.194086348	10.97995218	none	6.938187589	5.395046407	5.730014996	7.59441667	none	3.744499403	6.36145689	6.904357068	5.401456956	9.213220105	none	7.502933818	none	9.555300601	none	5.110268388	8.052734992	5.519747477	9.641278208	9.051887488	none	11.71694281	8.939755704	8.309880512	10.08756434	9.119326427	8.844862341	none	4.29572986	4.854729889	10.15202537	4.385510679	9.158116532	4.834091871	10.71148532	12.1519168	7.291986127	9.940094081	11.40812268	7.430972874	8.174845581	7.864485048	none	8.483139276	5.848914257
GSM1562055	9.059843661	10.9136302	none	3.804444859	11.72106653	none	none	5.780894943	10.75185949	9.575365486	13.9047789	12.63408381	none	7.236575653	3.985272739	6.802269347	8.573113903	none	4.06822204	7.30844069	8.315651556	6.582931209	10.34668797	none	8.622940784	none	10.4631049	none	5.506383757	7.061027622	5.941050281	8.942673854	8.351602586	none	10.86791908	7.258199259	7.692854249	10.31574365	9.48550939	8.114773926	none	4.110856401	4.201748592	9.493104162	4.22316185	8.195249161	4.984259987	9.346880314	11.99716322	5.760260446	8.708880141	8.961200439	7.460230312	7.585819108	6.745747307	none	7.956287883	6.672502925
GSM1562056	11.00744787	9.83619631	none	4.096012196	11.5018857	none	none	6.183219129	8.945244229	10.23344136	13.99374876	12.29459256	none	7.579441905	4.222331889	7.726912999	9.56327968	none	4.731311498	8.845011849	7.121016538	7.631193873	9.903096847	none	7.075531902	none	9.97309149	none	6.197572667	7.270474163	6.126506506	7.851344195	8.248651771	none	11.26968308	9.232243444	7.971729066	9.289351165	8.638542218	8.651771638	none	4.137834084	4.870832125	10.11113176	4.54814035	8.237763667	4.979755075	8.394817701	10.89691501	5.81468427	8.55773916	9.811278572	7.651800836	5.663698532	5.560379989	none	7.312589869	10.22769225
GSM1562057	9.375242984	12.0554239	none	3.812323534	11.09664974	none	none	5.701110323	10.35574343	8.498193532	9.671298937	12.07798029	none	7.370517451	5.688057384	6.875130989	8.151532207	none	4.318477157	7.525694352	8.476800733	6.978027724	9.628229304	none	8.411296081	none	9.385278381	none	5.39831069	8.007885743	5.636116647	10.28725128	8.291727564	none	11.29065997	9.394602519	8.515134672	10.8551159	9.50003617	8.580553377	none	3.976950863	4.190553286	9.340218411	4.430608906	9.046480714	5.176628553	10.47183719	12.38442963	7.273143049	9.637296468	10.90745027	7.251199998	8.326837424	8.576989285	none	8.681742145	7.190119131
GSM1562058	8.95254768	9.85631177	none	3.952639558	7.587936947	none	none	6.263227286	10.83903126	9.775672732	9.534418192	12.36699563	none	7.646164848	4.492672382	5.414361037	9.312474076	none	3.815124257	7.199924309	6.802673724	6.751720798	9.670625559	none	6.827166375	none	7.474224354	none	5.79971613	6.804634319	6.627830276	9.008889823	8.178897984	none	9.591492146	7.382100433	7.692910024	7.578710929	9.712576881	9.490730009	none	4.276399921	4.444293497	8.545874676	4.885734307	7.542725193	5.266272412	9.221697198	11.30491847	6.909211179	6.757961458	10.636443	7.93804069	6.215728579	6.712688814	none	7.208326861	8.31285245
GSM1562059	6.653399412	8.83152933	none	3.841096162	10.33355974	none	none	5.673710068	11.73591977	8.425973082	6.851646778	10.98853294	none	7.116399665	4.095843783	5.161946	7.778004402	none	3.605181658	6.261955467	7.005717611	5.941557568	9.045198699	none	7.64022939	none	9.464901647	none	5.145341291	7.846493947	5.613958799	10.02950297	9.378934276	none	10.76576721	8.128077008	8.381374378	10.44262541	9.162305359	8.324814329	none	4.449893497	4.460795112	9.631548408	4.453192285	9.029915465	5.099186647	11.08417154	12.55527657	7.700134985	9.766490597	12.01541774	7.524061616	8.63856822	7.680467146	none	8.314299201	4.956143842
GSM1562060	8.915696555	8.44891861	none	3.820759443	9.544825285	none	none	5.632112099	12.54959728	8.056907348	7.620723429	10.57824589	none	7.233269494	4.136681241	5.458465109	8.979378393	none	3.570861414	6.865736715	7.071955856	6.380227633	9.489283113	none	7.896802313	none	9.077264647	none	5.196994817	7.964174553	5.704880786	10.4814023	9.558921337	none	10.69095631	8.095023737	8.475442631	9.72609649	8.905432019	8.278450789	none	4.182269008	4.640618059	9.040111811	4.703085007	8.483375001	5.117993355	10.11597825	12.31209381	7.886810012	8.989091695	11.43219208	7.670286407	8.657194916	7.528234976	none	8.532713251	6.82656534
GSM1562061	9.116611098	10.4271412	none	3.706368521	11.09726714	none	none	5.747077017	12.25646955	8.105190418	8.413235391	11.35872187	none	6.792845495	4.269344151	5.87087531	8.417261272	none	4.02021963	6.877697369	7.920342752	6.508723425	9.141397439	none	8.292081169	none	9.844448584	none	5.047931449	8.053906179	5.510079948	10.27332	9.06720286	none	11.26913157	7.931331035	8.978860365	11.77932447	9.454175411	9.174213401	none	3.86993546	4.437218989	9.456800675	4.174120557	8.965462978	4.969397584	11.43015437	12.64942586	7.259793644	9.902419795	12.13876343	7.577526648	8.580340502	8.14529661	none	8.654630917	7.994663612
GSM1562062	9.073997694	8.14659959	none	3.803553355	9.495901851	none	none	5.661636061	10.77692268	9.110365221	7.561141816	10.62710037	none	7.091623491	4.130137468	5.594337146	8.815978024	none	3.727708047	6.659812626	6.446973867	6.248371853	9.213922254	none	7.058993402	none	8.713874262	none	5.047938291	7.252335338	5.80302465	9.553092366	8.723778525	none	9.962981681	6.47385351	7.950909466	9.379450071	10.05992518	9.764382657	none	4.524313136	4.736177028	8.871361564	5.018361336	7.674442988	4.969951325	10.25757069	12.2653348	7.467503324	8.733146792	11.78317088	8.008798425	7.704843228	6.878617191	none	7.994867869	7.509327307
GSM1562063	8.838798809	9.01131041	none	3.774949188	9.695165929	none	none	5.848854648	10.31815202	8.266511124	7.019957363	11.41351834	none	6.822314225	4.22953485	5.407762734	9.337024849	none	3.603187404	6.236773815	6.931469498	6.530060014	9.057836385	none	8.696750193	none	9.161978536	none	5.202880987	7.711603793	5.753428801	9.826734107	9.215172085	none	9.585788553	7.141210899	8.412922455	9.311770097	9.302553934	9.235198618	none	4.22383912	4.397764229	9.490108401	3.897323456	7.896694865	5.152484601	11.04168356	12.48783119	7.87886089	9.076056254	10.92973383	7.750932068	7.909815861	7.165150522	none	8.488851672	6.292941098
GSM1562064	7.753522442	7.85581223	none	3.859825908	10.32477589	none	none	5.654890622	12.24593482	9.084014155	6.071655613	9.67539754	none	6.849727964	4.343763845	5.923502521	6.724610954	none	3.951606748	5.752015585	5.965545157	5.63340382	9.214021733	none	8.847450041	none	8.460124017	none	5.000684947	7.389751506	5.514932829	9.649432842	8.764018661	none	10.2847741	6.807516575	8.686539092	10.07080121	9.13210619	8.446439638	none	5.815121583	5.114813619	8.56940819	5.054723049	7.770206913	5.059720863	10.86081525	12.75915063	7.810010649	9.698370316	12.07054888	8.597504743	7.983240485	7.154615108	none	7.814799547	5.592887982
GSM1562065	8.888248094	9.23340653	none	3.894705677	9.677167705	none	none	6.073144137	11.87832078	10.01745288	8.268655065	12.15307614	none	7.411255432	4.255797458	5.863006736	7.570241788	none	3.627956237	7.009171358	6.461490305	6.286093691	9.222666184	none	8.170178112	none	8.625435051	none	5.29473239	7.336188808	6.109036503	8.509522055	9.266048892	none	10.90753455	6.256944255	8.077483947	7.735959524	9.476242715	8.508590144	none	4.686339572	4.67262972	8.843466257	5.50306971	7.236586319	5.174739859	9.16882209	11.89400755	7.521305192	8.091553718	10.93629366	8.201824118	5.634864356	6.501955859	none	7.682485133	6.367470184
GSM1562066	9.27841436	8.83071029	none	3.86166894	11.6920918	none	none	5.879646679	10.82391524	8.320112057	5.741333446	12.39352051	none	7.691885156	4.021312088	5.738086443	9.657183025	none	3.781948845	6.964557185	7.881862222	6.695934866	9.059010794	none	9.844180405	none	10.39417235	none	5.299029587	7.804903792	6.022898021	9.940993771	8.624133756	none	11.49079517	7.425515337	8.576807442	10.6319	9.067288084	8.483270384	none	3.768964095	4.324357553	10.10813644	4.338885959	9.345893945	5.356722182	10.56906205	12.64775963	7.778301671	10.33229483	10.89300936	7.485172522	7.719563886	7.443419982	none	8.425800043	7.578452734
GSM1562067	8.837846956	9.09419953	none	3.745886217	10.27700201	none	none	5.999742564	10.41498102	7.765464755	6.238888815	10.31456366	none	6.725418598	6.00595197	5.776606437	8.061916132	none	4.089158859	6.208376885	6.60135746	6.000585644	8.91740198	none	8.544747636	none	9.068251349	none	5.970365987	7.834364944	5.903438063	10.47451647	9.249681349	none	10.89616147	7.865976552	8.490794485	10.4586743	8.680576854	8.830097619	none	4.345730809	4.694423353	9.087527093	4.702873012	8.832909017	5.120192733	11.16490524	13.02281083	8.571401153	9.715118298	12.16463321	7.721204371	8.460511713	8.405885338	none	8.512167256	6.346277465
GSM1562068	7.183974065	8.07915857	none	3.679488388	9.759117631	none	none	5.640179623	11.9542829	8.450860476	7.821403794	9.667584381	none	6.919568929	4.337204648	5.573790355	7.369615746	none	3.868386346	5.868605833	5.798406588	5.220426227	9.172682597	none	7.573059515	none	8.399157791	none	5.257351995	7.434431458	5.587959307	10.27912812	9.064723038	none	10.56111738	7.433651998	8.480078912	10.14854527	8.739868706	9.376809436	none	5.179229944	5.071357269	8.445952529	4.482160864	9.227376455	4.756547063	10.98160535	12.70114256	7.744540611	9.02165658	12.01476435	8.334320213	8.582773934	7.668355128	none	8.134222678	5.363512878
GSM1562069	7.592620077	8.79742038	none	3.672475531	9.831093588	none	none	5.825471716	11.11630384	8.373847989	7.279195375	9.735627345	none	7.016195811	4.150244925	6.069306664	8.060276418	none	3.831906308	6.311845818	6.362843617	6.16931787	9.541363766	none	6.977906369	none	8.819846415	none	5.072120061	7.648876323	5.271948387	10.30712616	8.788161883	none	10.78990832	7.8220236	8.724265402	10.26206723	8.902516959	9.522134046	none	4.386325278	4.860902302	8.645564477	4.686328649	9.112295684	5.022900758	11.15747559	13.10024068	8.507926664	9.392641875	12.49257459	8.123749704	8.898807228	8.0636997	none	8.263836263	5.612595257
GSM1562070	7.509751474	7.71945394	none	3.929046497	8.393341411	none	none	5.591236889	10.40813657	7.682640326	10.86824098	9.735510411	none	7.264183208	4.494752431	5.414531602	7.763919313	none	3.727462889	6.264266702	7.745197677	6.447225185	9.111027328	none	5.599046685	none	8.748167336	none	5.305234905	7.065049921	6.650440444	9.723188665	8.720055563	none	9.348301712	6.456585278	7.783271893	8.53170834	9.348940813	8.667777762	none	4.204377499	4.68349187	7.769759717	4.550745337	8.163855845	5.528037969	9.700063425	12.49447639	7.383873278	7.860706316	11.54893397	8.146174006	7.269345598	8.26210438	none	7.707605026	3.943710874
GSM1562071	10.08355774	8.58527963	none	4.11861651	10.15227811	none	none	6.127384014	9.169871059	10.2155201	10.63460315	11.80140454	none	7.260613219	4.058753165	7.129191989	9.023695296	none	3.978299209	7.522232218	7.390463073	6.054106876	10.25800562	none	7.995201937	none	9.199472244	none	5.59894257	7.420536668	6.396020087	8.901565758	8.527541939	none	11.1758089	9.983986837	8.273394361	8.851517416	9.869748967	8.222941423	none	4.346914586	4.407952926	8.808472788	4.096934588	8.82711295	5.342608788	9.73255599	12.1404592	7.703037757	8.857872957	10.93100328	7.790615112	7.178956089	6.42959909	none	7.99984304	9.314228197
